id;name;latitude;longitude
5268;Tassin;45.76151;4.75857
5270;Montaulin Vallée Verte;48.2500000000;4.2000000000
5272;Troyes Boulevard du 14 Juillet;48.264315;4.106146
5275;Château-Gontier Centre;47.829462;-0.705833
5276;Tarascon-sur-Rhône;43.801331;4.657206
5279;Latour-de-Carol – Enveitg;42.4590464;1.9045027
5280;Bouziès;44.4833330000;1.6333330000
5282;Terrasson;45.1357901;1.3004219
5283;Tessonnières;43.9284209;1.9369531
5288;Tergnier;49.6591862;3.2972491
5289;Artigues (Lot-et-Garonne);44.252843;0.691090
5291;Thiers Mairie;45.856465;3.54441
5292;Thiers le Moutier;45.847547;3.507312
5293;Thiers Lycée;45.885716;3.529299
5294;Thésée;47.322271;1.3120568
5297;Thoiry Mairie;46.230758;5.980352
5298;Haute-Picardie TGV;49.861154;2.83233
5299;Thouars;46.9852442;-0.2097941
5304;Toulon;43.128370;5.929293
5306;Toulouse;43.60446386099808;1.444004774093628
5307;Toulouse St-Michel;43.586095272195166;1.447121500968933
5308;Toulouse Langlade;43.572045;1.44302
5310;Toulouse Croix de Pierre;43.5852870498513;1.4282548427581785
5311;Toulouse Matabiau;43.611206;1.453616
5312;Toulouse Jeanne d’Arc;43.621522;1.465951
5313;Toulouse Bellevue;43.604496;1.461502
5314;Troyes St-Martin Delaunay;48.311787;4.047959
5315;Le Perrier;46.8166670000;-2.0000000000
5316;Le Cheminot;48.146269;4.006564
5318;Nantes Centre;47.216317;-1.548329
5320;La Trinité-sur-Mer;47.58845936232747;-3.028331995010376
5321;Trannes;48.300209;4.586736
5322;Toul;48.679018;5.880615
5323;Tournon Centre;45.061773;4.833212
5324;Chatonrupt;48.4833330000;5.1166670000
5326;Troyes Quennedey;48.262841;4.126821
5327;Trébeurden;48.7694774382905;-3.5650473833084106
5328;Trouville—Deauville;49.360005;0.084167
5329;Trégastel;48.822702940150755;-3.5093647241592407
5330;Le Tranger;46.9500000000;1.2333330000
5331;Traou-Nez;48.7485663;-3.1348766
5333;Toutry;47.503253;4.115225
5334;Troyes Delestraint Belgique;48.2883687684885;4.07392680644989
5336;Genève Cornavin;46.210208;6.142428
5339;La Tuque;44.139966;0.656392
5341;Troyes Victor Hugo;48.281449;4.079628
5344;Cirfontaines-en-Azois;48.1166670000;4.8666670000
5345;Foulain RN19;48.03849928756304;5.213447213172912
5346;Vesaignes-sur-Marne RN19;47.99756;5.258734
5347;Rolampont Mairie;47.9500000000;5.2666670000
5348;Humes RN19;47.9000000000;5.2833330000
5350;Baziège Village;43.4500000000;1.6166670000
5351;La Trivalle;44.339023;3.008959
5354;St-Girons Capots;42.983942020330524;1.1426424980163574
5355;Daudes;48.2500000000;4.1833330000
5356;Mazamet Avenue de Toulouse;43.5000000000;2.4000000000
5357;Toulouse Gare Routière;43.612586;1.453133
5358;Balma-Gramont;43.628569;1.482024
5359;Beaupuy Mairie;43.6500000000;1.5500000000
5360;Beaupuy Clinique;43.6500000000;1.5500000000
5361;Lavalette Mairie;43.6333330000;1.6000000000
5362;Verfeil—Enlance;43.652184;1.640935
5363;Verfeil;43.657991;1.665853
5364;Teulat;43.636048;1.697819
5365;Bourg-St-Bernard;43.6000000000;1.7333330000
5366;Saussens Mairie;43.5833330000;1.7166670000
5367;Francarville le Moulin;43.6000000000;1.7500000000
5368;Vendine—Les-Quatre-Coins;43.598932;1.786273
5369;Loubens-Lauragais;43.5833330000;1.7833330000
5370;Maurens-Scopont;43.6000000000;1.8166670000
5371;Cambon-lès-Lavaur;43.5833330000;1.8666670000
5372;Cadix—Cuq-Toulzat;43.566948;1.881217
5373;Puylaurens Halle;43.5666670000;2.0166670000
5374;St-Germain;43.5666670000;2.0833330000
5375;Soual Église;43.55421;2.11535
5376;Saix;43.586464;2.17627
5377;Castres Gare Routière;43.6000000000;2.2500000000
5378;Lagarrigue la Vitarelle;43.581286;2.276149
5379;Caucalières;43.5166670000;2.3166670000
5380;St-Alby Centre;43.513211;2.340961
5381;Rodez Centre;44.3542350000;2.5776670000
5382;Cayzac;43.876932;2.657696
5383;Millau Gare Routière;44.1000000000;3.0833330000
5384;Limite Tarn D999;43.869103;2.561152
5385;Lauras;43.976712;2.960336
5386;Vabres-l’Abbaye;43.9449;2.843539
5387;Moulin-Neuf;43.90817;2.826855
5388;St-Jean Parking;43.9500000000;2.9833330000
5389;St-Sernin-sur-Rance;43.8833330000;2.6000000000
5390;Alban;43.9000000000;2.4666670000
5391;Le Fraysse;43.9000000000;2.4166670000
5392;Villefranche d’Albigeois;43.897805;2.336970
5393;Foncouverte;43.915712;2.290415
5394;Cunac—Lanel;43.929852;2.221315
5396;Carcassonne Pont d’Artigues;43.21800761480116;2.3448997735977173
5397;Pezens;43.2500000000;2.2833330000
5398;Alzonne;43.2666670000;2.1833330000
5399;Montplaisir-La Leude;43.236783;2.155766
5400;Villepinte;43.266547;2.093165
5401;Castelnaudary Lapasset;43.3166670000;1.9500000000
5402;Ricaud;43.3500000000;1.9000000000
5403;Labastide-d’Anjou Poste;43.345346;1.847427
5405;Montferrand;43.3666670000;1.8166670000
5406;St-Brice;43.388998;1.751673
5407;Renneville;43.38003708644065;1.7230618000030518
5408;Villefranche-de-Lauragais Église;43.398931;1.70475
5409;Villefranche-de-Lauragais Collège;43.409565;1.699554
5410;St-Rome;43.42195172684425;1.6845130920410156
5411;Villenouvelle Vieille Halle;43.440218;1.651686
5412;Rivières;43.9166670000;1.9666670000
5413;Ayguesvives—Ticaille;43.44972;1.60274
5414;Montgiscard D6113;43.4500000000;1.5833330000
5415;Donneville Mairie;43.4666670000;1.5500000000
5416;Deyme;43.4833330000;1.5333330000
5417;Pompertuzat;43.5000000000;1.5166670000
5418;Pechabou;43.5000000000;1.5000000000
5419;Castanet-Tolosan Église;43.5166670000;1.5000000000
5420;Auzeville-Tolosane;43.531737;1.481772
5421;Ramonville Mairie;43.541841;1.472513
5422;Graulhet Place Jourdain;43.7637;1.99255
5423;Briatexte;43.579443;1.850636
5424;St-Gauzens;43.7333330000;1.9166670000
5425;St-Sernin-lès-Lavaure;43.5500000000;1.9666670000
5427;Lavaur Tribunal;43.7000000000;1.8166670000
5428;Le Ramel;43.662737;1.698925
5429;Verfeil—Fenouille;43.656813;1.669162
5430;Gaillac Place de la Libération;43.9000000000;1.9166670000
5431;Lisle-sur-Tarn Place Paul Saissac;43.8500000000;1.8000000000
5432;Quimper;47.994455;-4.092103
5433;Rabastens-de-Bigorre Centre;43.819448973072184;1.7304325103759766
5434;St-Sulpice Gare Routière;43.7833330000;1.7000000000
5435;L’Huis-Renaud;47.186284;4.2782
5436;Buzet;43.7833330000;1.6500000000
5437;Croix-de-Pradel;43.884213;2.518453
5438;Gemil Mairie;43.7333330000;1.6000000000
5439;Croix-Blanche;43.896951;2.395256
5440;Baraque-de-Giret;44.318006;2.337465
5441;Baraque-Lortal;44.30934;2.128348
5442;Gages le Pont RN88;44.394441;2.712072
5443;Séverac-le-Château Mairie;44.3166670000;3.0666670000
5447;Ibos;43.2333330000;0.0000000000
5448;Ger;43.25228;-0.05244
5449;Luquet;43.2666670000;-0.1166670000
5450;Haut-d’Espoey;43.246393;-0.143998
5451;Soumoulou Mairie;43.263976;-0.190121
5452;Nousty;43.2666670000;-0.2166670000
5453;Artigueloutan;43.2666670000;-0.2500000000
5454;Ousse;43.2833330000;-0.2666670000
5455;Idron RN;43.2833330000;-0.3166670000
5456;Pau Université;43.3000000000;-0.3666670000
5457;Larrazet Centre;43.9333330000;1.0833330000
5458;St-Sardos Centre;43.9000000000;1.1333330000
5459;Mas-Grenier;43.9000000000;1.2000000000
5460;Verdun-sur-Garonne;43.851511;1.231989
5461;Grenade Mairie;43.7666670000;1.2833330000
5462;Seilh Centre;43.7000000000;1.3500000000
5463;Beauzelle;43.66025006861017;1.3693857192993164
5464;Pavie;43.61043399874098;0.5909174680709839
5465;Auterive (Gers);43.3500000000;1.4833330000
5466;Boucagnères—La Boubée;43.545266;0.609297
5467;Orbessan;43.5333330000;0.6000000000
5468;Sansan;43.5333330000;0.6166670000
5469;Ornezan;43.5166670000;0.6000000000
5470;Seissan Halle;43.5000000000;0.6000000000
5471;Labarthe;43.4745980000;0.5811600000
5472;Masseube Place Dasté;43.4333330000;0.5833330000
5473;Panassac;43.3833330000;0.5666670000
5474;Chelan;43.345127682208464;0.5444455146789551
5475;Castelnau-Magnoac;43.294422414420765;0.5054998397827148
5476;Cizos—Claret;43.270556;0.502344
5477;Monléon-Magnoac;43.2500000000;0.5333330000
5478;Gaussan;43.2333330000;0.4833330000
5479;Monlong Église;43.20678678217557;0.46543836593627935
5480;Tajan—Couterou;43.18754;0.448202
5481;Réjaumont;43.1500000000;0.4500000000
5482;Uglas—Lias;43.144257;0.428722
5483;Aiguefonde;43.49393862507308;2.317825555801391
5485;Mazamet la Richarde;43.5000000000;2.4000000000
5486;St-Amans—Moulin-Lautier;43.48511;2.454729
5487;Salies-du-Salat Pont des Sceautres;43.103851;0.962331
5488;Montsaunes Église;43.1166670000;0.9333330000
5489;St-Martory Centre;43.1500000000;0.9333330000
5491;St-Élix;43.4833330000;0.7666670000
5492;Noé;43.35452099293341;1.2743765115737915
5493;Muret Niel;43.476661;1.34066
5494;Muret Mermoz;43.484751;1.345568
5495;Roques;43.5105000000;1.3769000000
5496;Riols—Condades;43.46582;2.817893
5499;Vergoignan;43.714461;-0.212873
5500;Luppe-Violles;43.7333330000;-0.1333330000
5501;Lanne-Soubiran;43.7333330000;-0.1000000000
5502;Nogaro Hôpital;43.7666670000;-0.0333330000
5503;Ste-Christie-d’Armagnac;43.7842;-0.0086
5504;Manciet Centre;43.8166670000;0.0500000000
5505;Espas;43.7666670000;0.0666670000
5506;Demu;43.7500000000;0.1666670000
5507;Lannepax;43.8000000000;0.2333330000
5508;Vic-Fézensac Mairie;43.758895;0.29988
5509;St-Jean-Poutge;43.7333330000;0.3833330000
5510;Biran;43.7000000000;0.4166670000
5511;Ordan-Larroque;43.7000000000;0.4833330000
5512;Pardailhan—Rodomouls;43.466512;2.871217
5514;Babeau-Bouldoux;43.435883070067874;2.909601330757141
5515;St-Chinian Esplanade;43.4166670000;2.9500000000
5516;Cebazan;43.4000000000;2.9833330000
5517;Creissan;43.3666670000;3.0166670000
5518;Puisserguier;43.363066550308105;3.035402297973633
5519;Capestang Village;43.3333330000;3.0333330000
5520;Poilhes;43.3166670000;3.0833330000
5521;Montady;43.3333330000;3.1166670000
5522;Béziers Gare Routière;43.3166670000;3.4666670000
5523;Sauvian Centre;43.284516;3.394866
5524;Sérignan Centre;43.2833330000;3.2833330000
5526;Aucamville;43.6666670000;1.4333330000
5527;Fenouillet;43.68399628470746;1.4017438888549805
5528;St-Alban RN 20;43.7000000000;1.4166670000
5529;Lespinasse;43.7166670000;1.3833330000
5530;St-Rustice Village;43.798735;1.327104
5531;Pompignan;43.8166670000;1.3000000000
5532;Canals Église;43.850477;1.295831
5533;Campsas Centre;43.9000000000;1.3166670000
5534;Baraqueville le Lac;44.277905;2.434431
5535;Baraque-de-Cussan;44.303201;2.395499
5536;Baraque-de-Combrouze;44.315597;2.306856
5537;Pachins;44.306077;2.08654
5538;Martiel Mairie;44.3666670000;1.9166670000
5539;Limogne;44.4000000000;1.7833330000
5540;Concots;44.402109;1.64196
5541;Arcambal Mairie;44.4500000000;1.5166670000
5542;Cahors Préfecture;44.4491000000;1.4366340000
5543;Pins-Justaret RN20;43.4799000000;1.3841000000
5544;Miremont;43.3666670000;1.4166670000
5545;Saverdun Centre;43.2333330000;1.5833330000
5546;Salvayre;43.178219;1.602372
5547;La Tour-du-Crieu;43.1000000000;1.6333330000
5548;Les Pujols;43.0833330000;1.7166670000
5549;Tourtrol;43.062932;1.78763
5550;Coutens;43.0666670000;1.8333330000
5552;Besset;43.0833330000;1.8333330000
5553;Aigues-Vives (Ariège);43.0000000000;1.8833330000
5554;Toulouse la Pointe;43.538282;1.483741
5555;St-Jean-du-Falga;43.0833330000;1.6166670000
5556;St-Jean-de-Verges Hôpital;43.0166670000;1.6166670000
5557;St-Jean-de-Verges Loubencat;43.0166670000;1.6166670000
5558;St-Paul-de-Jarrat Centre;42.9166670000;1.6500000000
5559;Luzenac Centre;42.7666670000;1.7666670000
5560;Ax-les-Thermes Centre;42.7166670000;1.8333330000
5561;St-Jean-de-Verges Centre;43.0166670000;1.6166670000
5562;Loubens—Sarguet;43.040693;1.530539
5563;Cazaux—Couderc;43.054725;1.504290
5564;Montegut-Plantaurel;43.0666670000;1.5000000000
5565;Pailhes Mairie;43.1000000000;1.4500000000
5566;Artigat Monument aux Morts;43.1333330000;1.4333330000
5567;Le Fossat Esplanade;43.173302;1.409149
5568;Ste-Suzanne;43.2166670000;1.3833330000
5569;St-Ybars;43.2500000000;1.4000000000
5570;St-Affrique-les-Montagnes;43.533580;2.205053
5571;Lezat Halle;43.2833330000;1.3500000000
5572;Montaut—Couech;43.360511;1.334745
5573;Beaumont-sur-Lèze—Vignolles;43.398859;1.363996
5575;Moulin-Augé;43.450475;1.393633
5578;Pinsaguel Mairie;43.5166670000;1.3833330000
5579;Portet-sur-Garonne;43.523056;1.406667
5580;Verdalle Centre;43.508374;2.156593
5581;Dourgne-en-Calcat;43.488221;2.140601
5582;Revel République;43.4666670000;2.0000000000
5583;Auch Mairie;43.6500000000;0.5833330000
5584;Baraquette;43.231003;0.489462
5585;Auch le Garros;43.6500000000;0.5833330000
5586;Auch Groupe Scolaire;43.6500000000;0.5833330000
5587;Bordes—Larrimaret;43.204287;0.203938
5588;Tournay Village Retraite;43.185041;0.230006
5589;Tournay N117 D28;43.176466;0.24821
5590;Lannemezan Hôtel Pyrénées;43.1333330000;0.3833330000
5591;Lannemezan Demi-Lune;43.119169945647975;0.4118746519088745
5592;St-Laurent-de-Neste—Médevielle;43.07741467568805;0.48260450363159174
5593;Vers—Le Cuzoul;44.479857;1.542584
5594;St-Géry Pont;44.4833330000;1.5833330000
5596;La Toulzanie;44.471452;1.75357
5597;Seuzac;44.474841;1.807919
5601;Rouen Rive Droite;49.448764;1.094087
5602;Rouen Gare Routière;49.4431290000;1.0993190000
5603;Rouen;49.4431290000;1.0993190000
5605;Ussel;45.5574383;2.3143439
5608;Uzer;44.523059;4.324251
5609;Ailleville;48.2500000000;4.6833330000
5610;Valence Ville;44.928049;4.893273
5611;Valence;44.93324;4.89236
5614;Valence TGV;44.991545;4.978703
5616;Barbonvielle;44.031331;0.67179
5617;Vouciennes;48.844156;4.450631
5618;Vouecourt;48.267354;5.132912
5619;Le Verdon Centre;45.5500000000;-1.0666670000
5620;Vendeuvre Centre;48.231046;4.463306
5622;St-Vaast-Dieppedalle;49.7500000000;0.7166670000
5623;Val-de-Reuil;49.275437;1.224147
5626;Veynes—Dévoluy;44.5320046;5.815764
5627;Velluire Centre;46.402218;-0.894363
5633;Vitry-le-François Office de Tourisme;48.719961;4.583797
5634;Vitry-le-François Piscine;48.726792;4.578242
5635;Vignory Centre;48.280118;5.110232
5636;Chauvigny;46.5666670000;0.6500000000
5637;Vendenheim;48.6659659;7.7177824
5638;Vichy;46.126979;3.430448
5639;Viéville;48.227846;5.124642
5640;Vif;45.0476532;5.6854542
5641;Villefranche-sur-Mer;43.707061;7.314129
5642;Villefranche-Vernet-les-Bains;42.591998;2.370396
5643;Valréas Rond-Point;44.387537;4.986586
5644;Vix Centre;46.364625;-0.872816
5645;Nyons Centre;44.3603870860785;5.139133930206299
5647;Grignan Salle des Fêtes;44.41929869944632;4.907750487327576
5648;Viviers la Poste;44.48355534603795;4.687058329582214
5649;Bourg-St-Andéol Hôtel de Ville;44.3666670000;4.6500000000
5650;Cruas Centre;44.6500000000;4.7666670000
5656;Blonville;49.3166670000;0.0333330000
5657;Villeneuve-St-Georges;48.730172;2.446243
5660;Vitrey-sur-Mance;47.828833;5.753545
5663;Vannes;47.665169;-2.752450
5664;St-Pantaléon-les-Vignes;44.398064;5.041339
5665;Vogue Centre;44.542916;4.414206
5666;Volvic;45.864715;3.0031455
5668;Vallon-Pont-d’Arc;44.407431;4.385441
5669;Veyras;44.727465;4.556173
5670;Vaivre;47.630207;6.105859
5671;Ventimiglia Frontière;43.788164;7.54265
5675;Viescamp-sous-Jalles;44.91831;2.29021
5676;Ville-sous-la-Ferté;48.122205;4.78947
5677;Vesseaux;44.65221513717455;4.44371223449707
5678;Vittel;48.2024882;5.9418718
5679;Venterol;44.389839;5.094942
5681;Vitry-la-Ville Mairie;48.837638;4.45757
5682;Lavilledieu (Ardèche);44.57576124835454;4.453357458114624
5683;Ervy-le-Châtel;48.0333330000;3.9166670000
5685;Vézelay;47.467494;3.763855
5686;Valaurie le Colombier;44.421876;4.825553
5687;Davezieux;45.2500000000;4.7166670000
5688;Malataverne;44.484019;4.759806
5689;Taulignan;44.446722;4.980976
5690;Jessains;48.297018;4.574763
5692;Mirecourt Lycée Agricole;48.291481;6.126939
5694;Longuyon Pont Entre Deux Eaux;49.451808;5.613556
5695;Longuyon la Machine;49.459224;5.620343
5696;Longuyon Collège;49.447592;5.593951
5698;Montmédy Centre;49.512279;5.378282
5700;Cons-la-Grandville Lotissement;49.483310997514145;5.704371929168701
5701;Cons-la-Grandville Monument;49.485671;5.699322
5703;Longwy Gare Routière;49.50818;5.764647
5704;Creutzwald;49.2000000000;6.6833330000
5705;Creutzwald Gare Routière;49.207553;6.696936
5707;Sarrebourg Place Mathey;48.741643;7.044441
5708;Sarrebourg Zone Industrielle;48.756349;7.057422
5709;Sarrebourg Verreries;48.730451;7.034994
5710;Sarrebourg Usine Mephisto;48.755171;7.056846
5711;Wingen-sur-Moder;48.9200646;7.3811114
5713;Vauchonvilliers;48.259542;4.529358
5720;Dives—Cabourg;49.2864776;-0.1074996
5741;Arsonval;48.2666670000;4.6500000000
5742;Abbeville;50.10221;1.82449
5743;Arcachon;44.659009;-1.16523
5744;Agde;43.317280;3.466203
5745;Aix-les-Bains—Le Revard;45.688161;5.909371
5746;Amboise;47.421480;0.981299
5747;Alençon;48.433884;0.098531
5748;Alès;44.127825;4.084948
5749;Antibes;43.585784;7.119498
5750;Albertville;45.672977;6.383167
5751;Barèges;42.9000000000;0.0666670000
5752;Briançon;44.889853;6.633007
5753;Bar-le-Duc;48.773308;5.166822
5754;Béthune;50.52144;2.64055
5755;Bourg-en-Bresse;46.200351;5.215063
5756;Beaulieu-sur-Mer;43.706651;7.331545
5757;Blois – Chambord;47.585445;1.323823
5758;Boulogne-sur-Mer;50.7696340000;1.6113850000
5759;Banyuls-sur-Mer;42.4829582;3.1250496
5760;Beaune;47.023053;4.848379
5761;Bernay;49.087102;0.595634
5762;Bayonne;43.496801;-1.470306
5763;Bandol;43.140344;5.750118
5764;Le Creusot TGV;46.765343;4.499513
5765;Chalon-sur-Saône;46.781612;4.843454
5766;Cerbère;42.4417732;3.1634033
5767;Chamonix Mont Blanc;45.92277;6.87363
5769;Compiègne;49.422005;2.823679
5770;La Ciotat;43.199593;5.632647
5771;Collioure;42.5269437;3.0782319
5772;Chantilly—Gouvieux;49.18724;2.45979
5773;Châtellerault;46.818594;0.549279
5774;Château-Thierry;49.038224;3.409514
5775;Charleville-Mézières;49.767915;4.724952
5777;Douai;50.371677;3.089986
5778;Évian-les-Bains;46.397915;6.577457
5779;Épernay;49.046289;3.959798
5780;Foix;42.969746;1.607147
5781;St-Gervais-les-Bains—Le Fayet;45.906423;6.701331
5782;Guéret;46.1741863;1.8793855
5783;St-Gilles-Croix-de-Vie;46.696466;-1.941296
5784;Hyères;43.108867;6.124223
5786;Ste-Feyre;46.140102683330724;1.925321817398071
5788;St-Jean-de-Luz—Ciboure;43.385838;-1.66122
5790;Landerneau;48.453572;-4.256528
5791;Lens;50.426818;2.828254
5792;Luchon;42.7972746;0.5964686
5793;Lons-le-Saunier;46.668580;5.551108
5794;Laon;49.57061;3.62443
5795;Libourne;44.915888;-0.236344
5796;Ax-les-Thermes;42.7247967;1.8332516
5797;Lisieux;49.138299;0.231143
5798;Maubeuge;50.27298;3.96677
5799;Montbéliard;47.5105086;6.8013763
5800;Mont-de-Marsan;43.884898;-0.50466
5801;Monaco—Monte-Carlo;43.738211;7.419606
5802;Marmande;44.503019;0.168044
5803;Moulins-sur-Allier;46.561346;3.338842
5804;Montauban Ville Bourbon;44.014387;1.341496
5805;Mazamet;43.4977847;2.3747346
5806;Narbonne;43.190387;3.005910
5807;Le Blanc;46.630784969862106;1.0635709762573242
5808;Orange;44.137304;4.819594
5809;Aulnoye-Aymeries;50.19749;3.84337
5810;Pontorson—Mont-St-Michel;48.5527286;-1.5049307
5812;Port-Vendres;42.5136077;3.1025762
5813;Armentières;50.68084;2.87763
5814;Redon;47.652004;-2.087770
5815;La Roche-sur-Yon;46.672120;-1.435621
5816;Les Arcs—Draguignan;43.455524;6.482498
5817;Rambouillet;48.64377;1.83154
5818;St-Malo;48.646859;-2.004158
5819;Sens;48.197856;3.267833
5820;St-Omer;50.7536204;2.2667624
5821;St-Pierre-des-Corps;47.386099;0.723550
5822;Villeneuve-sur-Lot Lycée;44.396149;0.70959
5823;St-Quentin;49.8400482;3.2970089
5824;St-Raphaël—Valescure;43.423560;6.769083
5825;Sarlat;44.8770213;1.220328
5826;Sallanches—Combloux—Megève;45.935702;6.636431
5827;Aytré Plage;46.1273815;-1.1280462
5828;Sélestat;48.2601166;7.443278
5829;Soissons;49.3691983;3.3381259
5830;Saintes;45.74874;-0.61790
5832;Senlis;49.206849248842424;2.589753270149231
5833;Seclin;50.5486319;3.0350084
5834;Sète;43.412485;3.696560
5835;Maranville la Poste;48.1333330000;4.8666670000
5836;Tarbes;43.239955;0.069415
5837;St-Claude;46.3899539;5.8603471
5838;St-Dié;48.282225;6.948656
5839;Thionville;49.353931;6.169543
5841;Tulle Préfecture;45.270062;1.76531
5842;Villeneuve-sur-Lot Hôtel de Ville;44.443235;0.722876
5843;Thonon-les-Bains;46.369004;6.481669
5844;Tulle;45.258725;1.756467
5845;Auray;47.68022;-2.999995
5847;Villefranche-sur-Saône;45.98450;4.72077
5848;Vienne;45.521207;4.874211
5849;Buxières-Les-Villiers;48.1000000000;5.0333330000
5850;Verdun;49.165406;5.379701
5851;Vesoul;47.6177734;6.151926
5852;St-Michel—Valloire;45.216916;6.4719135
5853;Valenciennes;50.363259;3.517115
5854;Vitré;48.122671;-1.211754
5857;Cany-Barville;49.78835056573877;0.6375503540039062
5859;Ydes;45.3391;2.454145
5863;Bannay;47.388254;2.850371
5864;Bayel;48.197597;4.778306
5865;Bricon la Poste;48.079326;4.974837
5866;Chambray-les-Tours;47.33812472032207;0.7150554656982422
5867;Yvetot;49.622035;0.750115
5870;Cahors;44.449275;1.433325
5871;Clairvaux;48.1500000000;4.7833330000
5872;Neufchâteau Hôpital;48.3697;5.7069
5874;La Bresse Place Champtel;48.0000000000;6.8833330000
5875;Remiremont Cora;48.00471475041776;6.612616181373596
5876;Lexy Providence Usine;49.5000000000;5.7333330000
5877;Basel;47.567;7.583
5880;Hommarting Tilleuls;48.7333330000;7.1500000000
5881;Arzviller Fontaines;48.718639;7.16807
5882;St-Louis (Moselle) Plan Incliné;48.716419;7.189221
5883;Guntzviller;48.712077;7.158083
5884;Berthelming Mairie;48.8166670000;7.0000000000
5892;London St-Pancras;51.5319210000;-0.1263610000
5893;Bruxelles-Midi;50.835374;4.335695
5894;Amsterdam-Centraal;52.37919;4.899426
5902;Soignies;50.573177;4.069281
5903;Tubize;50.691834;4.205693
5904;Lembeek;50.714334;4.220687
5909;Leuven;50.8790890000;4.7123880000
5914;Statte;50.528132;5.22
5915;Welkenraedt;50.6595090000;5.9750210000
5927;La Louvière Centre;50.478161;4.179858
5929;Antwerpen-Centraal;51.21552672202654;4.42100465297699
5930;Zeebrugge-Dorp;51.326383;3.19517
5931;Waregem;50.890855;3.425303
5932;Torhout;51.064455;3.105656
5934;Spa;50.49008;5.855501
5935;Saint-Ghislain;50.44286;3.820253
5937;Ronse;50.742506;3.602552
5938;Péruwelz;50.513623;3.59164
5940;Menen;50.799687;3.113917
5941;Manage;50.505847;4.23515
5945;Brussels-Airport-Zaventem;50.8985400058829;4.483022689819336
5954;Gouvy Frontière;50.08962;5.958922
5955;Sterpenich Frontière;49.674076;5.827625
5964;Antwerpen;51.221722;4.405860
5965;Antwerpen-Oost;51.207357;4.436392
5970;Blandain Ville;50.617431;3.26374
5971;Bruxelles-Nord;50.8602380000;4.3614580000
5973;Brugge;51.19722998626312;3.217062950134277
5974;Bruxelles;50.84651957961837;4.351739287376404
5976;Charleroi-Central;50.4044220000;4.4387740000
5985;Gent-Sint-Pieters;51.0356270000;3.7106120000
5988;Herseaux;50.713723;3.24604
5995;Liège-Guillemins;50.6242970000;5.5666670000
5998;Oostende;51.2284900000;2.9268240000
6000;Mons;50.45612423580516;3.9446711540222164
6001;Namur;50.4689830000;4.8624990000
6008;Verviers-Central;50.588135;5.854917
6013;Sarnen;46.8945840000;8.2474860000
6014;Maienfeld;47.003839;9.529203
6019;Campocologno;46.233185;10.142097
6020;Les Verrières;46.905269;6.479337
6021;Domat/Ems;46.833125;9.453137
6024;Jenaz;46.930703;9.718399
6025;La-Chaux-de-Fonds;47.0992770000;6.8262640000
6029;Aarau;47.3913730000;8.0512510000
6030;Chêne-Bourg;46.1966;6.1973
6032;Oberwald;46.530638;8.342088
6036;Poschiavo;46.32465;10.054308
6037;Le Prese;46.290464;10.078157
6038;Randa;46.100081;7.781503
6039;Reckingen;46.469304;8.243413
6040;Winterthur;47.500331;8.723815
6044;Schiers;46.967972;9.688366
6046;Stalden-Saas;46.231836;7.870289
6050;Uzwil;47.4364540000;9.1309810000
6053;Trun;46.74254;8.990462
6054;Versam-Safien;46.807389;9.310208
6055;Wil SG;47.4624060000;9.0409810000
6056;Wattwil;47.299485;9.086485
6057;Wettingen;47.459484;8.315839
6058;Courgenay;47.405414;7.124787
6059;Lenzburg;47.3911930000;8.1703760000
6061;Chernex;46.445923;6.910079
6062;Les Avants;46.453807;6.943331
6064;Montbovon;46.486743;7.04285
6070;Solothurn;47.2041720000;7.5426860000
6071;Crans Montana Gare;46.312905;7.489221
6072;Wildegg;47.415284;8.162978
6073;Bassecourt;47.336691;7.24686
6074;Wallisellen;47.4127310000;8.5919070000
6075;Grandgourt;47.470757;7.048136
6076;Walenstadt;47.119854;9.312977
6077;Winterthur Grüze;47.499046;8.750899
6078;Winterthur Seen;47.487342;8.767062
6079;Biberbrugg;47.156368;8.7227
6080;Münsingen;46.873342;7.559415
6082;Zofingen;47.2880240000;7.9431110000
6083;Schwyz;47.026366;8.632143
6085;Lichtensteig;47.319702;9.083195
6086;Yverdon-les-Bains;46.7818680000;6.6411400000
6087;Weite;47.091466;9.501625
6090;Wädenswil;47.2300790000;8.6747790000
6091;Islikon;47.547902;8.846005
6093;Baar;47.1956420000;8.5234270000
6094;Zürich Oerlikon;47.4119040000;8.5444530000
6095;Courtelary;47.176782;7.069413
6097;Vernier;46.220591;6.093886
6099;Salgesch;46.30944;7.579012
6101;Leissigen;46.655102;7.775012
6103;Travers;46.942407;6.676585
6104;Thun;46.7548560000;7.6295760000
6105;Moutier;47.2806890000;7.3810420000
6106;Hohtenn;46.3226;7.764729
6110;Wiesendangen;47.525348;8.775871
6111;Herisau;47.3901590000;9.2768130000
6112;Rüti ZH;47.2604900000;8.8540690000
6114;Villeneuve;46.398379;6.927006
6115;Sonceboz-Sombeval;47.195947;7.16958
6116;Münsterlingen-Scherzingen;47.633506;9.226959
6117;Rorschach Hafen;47.478613;9.493777
6118;Rorschach;47.4779930000;9.5051570000
6120;Courtételle;47.342823;7.31793
6121;Oberwinterthur;47.507621;8.760419
6124;Bubikon;47.270792;8.823047
6125;Dottikon-Dintikon;47.373709;8.234811
6126;Wetzikon;47.3180300000;8.7922770000
